0.02517299903023218,0.06075949367088462
0.05968861936863756,0.4101265822784814
0.14358324199966432,1.1999999999999993
0.19175377017761674,1.6860759493670887
0.26883961182784466,2.4455696202531643
0.32427069362219163,2.9012658227848114
0.34557447721707735,3.1443037974683543
0.4015780708204332,3.6759493670886076
0.43654546379443404,3.964556962025317
0.4781834954966847,4.329113924050633
0.562040772249763,5.043037974683545
0.6597284449728865,5.924050632911393
0.715556550445745,6.425316455696204
0.7644464342248226,6.850632911392406
0.8622262017829779,7.701265822784814
0.8972822518922462,7.9606276807197425
